Final Approach,1986,Godfree Davio,3.72,Sci-Fi|Thriller
You're Missing the Point,2006,Larisa Fossord,8.16,Comedy
Twilight,2009,Alasteir Isacoff,1.46,Drama|Fantasy|Romance|Thriller
187 (One Eight Seven),1995,Hyman Catteroll,9.73,Drama|Thriller
Dog Day Afternoon,1998,Jacklyn Danilchik,5.27,Crime|Drama
Overnight Delivery,2011,Vic Titcombe,7.44,Comedy|Romance
Chronicle of Anna Magdalena Bach. The (Chronik der Anna Magdalena Bach),2009,Sauncho Duley,1.4,Drama
Ann Carver's Profession,2008,Virginie Benck,3.11,Drama
Streets of Fire,1967,Misty Haseley,0.44,Action|Romance
Promotion. The,2001,Mariette Dunnett,2.79,Comedy
Village of the Giants,1998,Giraldo Lyosik,4.06,Sci-Fi
Lunopolis,2001,Kassie Di Boldi,3.56,Sci-Fi
How to Eat Your Watermelon in White Company (and Enjoy It),2003,Nesta Halm,3.96,Documentary
Tender Mercies,1993,Aldon Baroch,0.4,Drama|Romance|Western
Get Shorty,1988,Rasia Gretton,2.05,Comedy|Crime|Thriller
Family Secrets (Familjehemligheter),1977,Essa Themann,5.75,Drama
Big Bad Mama,2012,Leslie Deval,0.3,Action|Comedy
Next Step. The,2004,Margaretta Delion,0.57,Drama
Kinyarwanda,1993,Marti Foyle,8.2,Drama|Romance
Mission Bloody Mary,1993,Kacy Besemer,7.1,Adventure
Deadly Surveillance,1966,Janith Hinken,2.59,Action|Drama|Thriller
Toy Story That Time Forgot,2006,Fanechka Dell'Abbate,1.6,Animation|Children
Chromophobia,2012,Lu Bloom,3.17,Drama
Smoke Signals,1998,Corinne Elcox,6.22,Comedy|Drama
Invisible Ghost,2001,Sonni Connow,9.32,Action|Horror|Mystery|Thriller
Sexy Beast,1994,Willie Seedull,9.59,Comedy|Crime|Drama
Spetters,1993,Obidiah Grigori,9.03,Comedy|Drama
They Won't Forget,2003,Mauricio Jancey,4.21,Drama|Mystery
Rollercoaster,2002,Hilary Breton,2.75,Drama|Thriller
First Love (Primo Amore),1994,Penelope Hendricks,5.81,Drama|Romance
Good Girl. The,2006,Doralia Balling,7.81,Comedy|Drama
Mendy: A Question of Faith,2008,Kristina Spear,3.5,Drama
Howling V: The Rebirth,2002,Tynan Zannuto,3.59,Horror
Roadside Prophets,2011,Dore Brushfield,2.98,Comedy|Drama
Enemy of the State,1996,Arlen Harrie,4.41,Action|Thriller
Lightspeed,2013,Jesse Staggs,1.5,Action|Fantasy|Sci-Fi
Blue Valentine,1996,Rochester Povey,8.07,Drama|Romance
Extraordinary Measures,1993,Nial Duffyn,9.59,Drama
Six in Paris (Paris vu par...),2005,Abbe Heber,4.1,Drama|Romance
Black Roses ,1998,Guillermo Gilcriest,5.45,Horror|Musical
Impulse,2002,Billi Blaksley,4.42,Mystery|Sci-Fi|Thriller
Carmen,2000,Skip Bettison,6.92,Drama
Part of the Weekend Never Dies,1998,Konstantin Breckwell,0.8,Documentary
Agent Red,2012,Chloe Raven,3.63,Action
Soul Food,2002,Ludovika Hafner,1.02,Drama
Wake of the Red Witch,2007,Traver Francesch,4.05,Action|Adventure|Drama
Halloween Tree. The,1987,Zachariah Prestie,9.88,Animation|Children
Triad Election (Election 2) (Hak se wui yi wo wai kwai),2008,Stevie Pemble,5.3,Crime|Drama|Thriller
Vikings. The,1995,Worthington Shadwick,1.01,Action|Adventure
Invisible Woman. The,1997,Vittorio Trowill,0.41,Drama|Romance
Hobbit: The Desolation of Smaug. The,1997,Urban Jobbins,4.71,Adventure|Fantasy|IMAX
Town Called Hell. A,1985,Mindy Sentinella,0.72,Action|Comedy|Drama|Western
Zu: Warriors from the Magic Mountain (Xin shu shan jian ke),2008,Loretta Skillett,7.88,Action|Adventure|Fantasy|Horror
Finding Neverland,2004,Dennison Kennaird,7.19,Drama
Passage to Marseille,1995,Cathie Simonitto,8.41,Adventure|Drama|War
Stepfather II,2009,Axe Karpeev,0.65,Horror|Thriller
To the Sea (Alamar),2008,Yehudi Fulle,8.67,Drama
Road House,2002,Zacharie Stilly,7.83,Drama|Film-Noir
Wet Parade. The,1985,Clemmy Backson,6.22,Drama|Romance
Marty,1986,Seumas Keyse,9.87,Drama|Romance
Love Me Tonight,2000,Itch Cortese,0.74,Comedy|Musical
Mister Magoo's Christmas Carol,1994,Hermina Tommasi,9.35,Animation|Children|Comedy|Drama|Fantasy|Musical
Monsters,1995,Byrann Comer,4.15,Drama|Sci-Fi
Navigators. The,2003,Roderick Umpleby,8.33,Comedy|Drama
Craig Ferguson: I'm Here To Help,1995,Hamish Tumbelty,8.01,Comedy|Documentary
Cockfighter,1984,Jackquelin Ruddle,2.41,Drama
Mystery of the 13th Guest,2002,Willie Casale,1.19,Crime|Mystery
Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô),2001,Marijo Duggan,9.04,Action|Adventure|Drama
Beyond The Hills,1998,Nigel Agerskow,9.05,Drama
Winchester '73,2004,Christophe O'Corrane,2.22,Western
Prom,2009,Douglass Muress,1.91,Comedy|Drama
Door in the Floor. The,1985,Christel Putley,8.06,Drama
Pied Piper. The (Pied Piper of Hamelin. The),2000,Ignacio Fuggle,2.59,Children|Drama|Fantasy|Musical
Omagh,1995,Malia Dransfield,1.34,Drama
À nos amours,2004,Olympia Bruneau,9.16,Drama|Romance
Conclave. The,1997,Silvano Blare,5.62,Drama
Cold Turkey,2012,Etty Benaine,5.76,Comedy
Nightmares in Red White & Blue: The Evolution of the American Horror Film,1989,Devan Lumby,0.25,Documentary|Horror
Eddie Izzard: Force Majeure Live,2005,Bond Ryrie,8.28,Comedy
Ghost Story,2007,Beulah Assaf,1.15,Drama|Horror
American History X,1996,Marcel Jenne,9.46,Crime|Drama
O'Horten,2011,Jacintha Boultwood,2.32,Comedy|Drama
Blind Menace. The (Shiranui kengyô),2010,Kitti Van der Baaren,0.07,Crime|Drama
Gold,2008,Domenico Koche,8.36,Action|Adventure|Drama|Thriller
Day of the Dead 2: Contagium,1992,Mireielle Bindley,2.68,Horror|Sci-Fi
Shadow Conspiracy,2006,Addie Humpatch,2.88,Thriller
Search for the Beast,1988,Eberhard Spitell,8.19,Horror
Never Ever! (Nigdy w zyciu!),2006,Emanuel Kemwal,9.14,Comedy|Romance
Bertsolari,1998,Red Kunneke,6.9,Documentary
Rabbit Test,2003,Nikoletta Fishbie,1.16,Comedy
Lone Survivor,2000,Burgess Cleverly,2.59,Action|Drama|Thriller|War
Riding the Bullet,1988,Jaquenette Rosenhaupt,9.46,Horror|Thriller
Prinsessa (Starring Maja),2009,Kali Linkin,5.89,Drama
Fool's Gold,1988,Ruprecht MacGinlay,0.93,Action|Adventure|Comedy|Romance
Captain Phillips,1989,Ban Zannotelli,6.16,Adventure|Drama|Thriller|IMAX
The Eagle and the Hawk,2001,Janela Amaya,5.68,Action|Drama|War
Evidence of Blood,1994,Timothy Blampied,0.64,Crime|Drama|Mystery|Thriller
Mission to Mars,2005,Randie Murrells,4.9,Sci-Fi
Outrage (Autoreiji),1998,Edee Teodoro,7.58,Crime|Drama
Corporation. The,1997,Grete Kynton,2.91,Documentary
Out-of-Towners. The,1996,Angele Jeannard,6.53,Comedy
Exit to Eden,2011,Mohammed Romayn,5.0,Comedy
Gun Fury,2003,Birgitta Revey,0.42,Action|Adventure|Crime|Western
Law and Order,1989,Cale Ibbeson,7.53,Action|Romance|Western
Men to Kiss,1988,Franciska Giovanetti,5.0,Comedy|Romance
Delusion,2007,Corrie Bernardi,3.78,Crime|Drama|Thriller
Amazon Women on the Moon,1985,Ulberto Blezard,6.79,Comedy|Sci-Fi
Fred: The Movie,2011,Tandy Durant,2.18,Comedy
Lake Placid,2001,Elbertine Tidmarsh,7.45,Horror|Thriller
Cutie Honey,2008,Hayward Dronsfield,7.6,Action
No Good Deed (a.k.a. The House on Turk Street),1988,Minerva Wanka,2.35,Crime|Drama|Thriller
Amarcord,1996,Kiah Gass,1.82,Comedy|Drama
XX/XY,2007,Barth Ledley,6.75,Drama|Romance
Apartment 4E ,2004,Rosalynd Tackett,2.0,Drama|Mystery
Latitudes,1995,Albie O'Nowlan,0.59,Drama|Romance
Great War. The (Grande guerra. La),1999,Guinna Truman,0.07,Action|Adventure|Comedy|Drama|War
Gimme the Loot,1999,Jephthah Hanwell,2.29,Drama
Inuyasha the Movie: The Castle Beyond the Looking Glass,2009,Maddie Kemmer,8.48,Action|Animation|Comedy|Romance
Sorority Row,2003,Janel Spours,2.56,Horror|Thriller
Dam Busters. The,2001,Peta Bredes,2.29,Action|Drama|War
Cockneys vs Zombies,2012,Mariejeanne Pendrigh,8.73,Comedy|Horror
Gabbeh,1984,Erv Gronauer,1.45,Drama
Mondo Topless,1998,Normie Spinks,3.76,Documentary
Villain. The,2002,Stanfield Braganca,3.3,Comedy|Western
Hospital,1963,Sara Haylor,7.9,Documentary
Quick Change,1992,Julina Curado,5.26,Comedy|Crime
King of Escape. The (Le roi de l'évasion),2003,Ophelie Payn,3.81,Adventure|Comedy
Big Bad Wolves,2004,Janis Trewinnard,0.47,Crime|Thriller
Barbary Coast,1990,Kean Brazener,2.01,Adventure|Drama|Romance|Western
Last Time I Saw Archie. The,2005,Burlie Stancliffe,4.54,Comedy|Romance|War
Arachnophobia,2007,Beverley Notley,1.31,Comedy|Horror
Moscow Does Not Believe in Tears (Moskva slezam ne verit),1990,Raimundo Woolaston,6.09,Drama|Romance
Jingle All the Way 2,1991,Idette Torrance,3.04,Children|Comedy
Knock Off,1994,Chrysler Kilby,4.61,Action
The Dust Bowl,2001,Jillene Haskell,1.69,Documentary
Beast from Haunted Cave,2012,Maxim Crenage,8.78,Crime|Horror|Romance
Never a Dull Moment,1988,Mart Oylett,7.44,Children|Comedy|Crime
Plot Against Harry. The,2011,Aeriel Gwatkin,1.61,Comedy
Generation Um...,2011,Nickie Clemente,1.71,Drama
Cabin in the Woods. The,1986,Elianore Kubyszek,0.39,Comedy|Horror|Sci-Fi|Thriller
Kal Ho Naa Ho,1995,Horatia Baile,5.29,Comedy|Drama|Romance
Escape Artist. The,2012,Melony Mostin,4.94,Drama
Swan Princess: The Mystery of the Enchanted Treasure. The,2005,Berni Shewry,9.5,Animation|Children|Fantasy|Mystery
Company Business,2006,Dukey List,3.78,Action|Comedy
Mr. Freedom,2006,Ollie Jermin,5.33,Comedy
In the Name of the King III,2000,Graig Wilhelmy,6.17,Action|Adventure|Drama|Fantasy
Women of the Night (Yoru no onnatachi),1989,Meggy Gounod,5.2,Drama
Funny Lady,1995,Maisey Treadgear,5.23,Comedy|Musical
Mirror Crack'd. The,2008,Donnie Macura,0.55,Crime|Mystery|Thriller
Soapdish,2011,Saunder Bentjens,2.66,Comedy
House by the Cemetery. The (Quella villa accanto al cimitero),1995,Marcellina Malletratt,8.0,Horror
Talk of Angels,2008,Sadye Rockhill,9.39,Drama
Delhi Belly,2009,Haley Banstead,4.31,Comedy|Crime
Greatest Game Ever Played. The,1993,Stacy Bydaway,4.9,Drama
Vampire Apocalypse,2006,Christiano Andreini,6.93,Comedy|Horror
Grill Point (Halbe Treppe),1997,Lionello Fidock,2.42,Drama
You Were Never Lovelier,2003,King Rosenblum,6.69,Comedy|Musical|Romance
Winner. The,2004,Diane-marie Durno,1.86,Comedy|Crime|Thriller
Talent for the Game,2000,Germain Addlestone,1.55,Drama
Dark Angel. The,2007,Lauralee Townsley,4.07,Drama|Romance
Non-Stop,2006,Quintana Leming,1.5,Action|Mystery|Thriller
Woman of Affairs. A,1995,Lanny Nairy,6.74,Drama
Bouncing Babies,1994,Lucien Hugenin,3.98,Comedy
Crew. The,2010,Cale Keilty,5.45,Action|Crime|Drama|Thriller
Don Quixote,1965,Jdavie Fazackerley,7.43,Adventure|Comedy|Drama
Three Men and a Cradle (3 hommes et un couffin),1993,Shaina Stelljes,7.39,Comedy
Far from Heaven,2010,Addia De Blasiis,4.03,Drama|Romance
Interrogation. The (Kuulustelu),1986,Terrell Sokell,1.25,Drama
Master of the House (Du skal ære din hustru) (Thou Shalt Honour Thy Wife),2011,Falkner Jirsa,4.96,Drama
You May Not Kiss the Bride,2009,Alina Frude,7.13,Action|Comedy|Crime|Romance
Paraíso Travel,1996,Bobbi Brackpool,5.6,Adventure|Drama|Romance
Jerry Maguire,1993,Sophronia Goering,0.65,Drama|Romance
Jerichow,2011,Sargent Brackstone,3.56,Drama
Tatort: Im Schmerz geboren,2006,Blondie Searles,8.62,Crime
Tightrope,2013,Juli Syphus,2.24,Thriller
American Hustle,2010,Sharia Goshawke,1.6,Crime|Drama
Wood. The,2007,Wait Eliesco,1.27,Drama
Battle of Algiers. The (La battaglia di Algeri),1994,Zelig Probbings,8.87,Drama|War
Deuce Bigalow: Male Gigolo,1988,Lincoln Dyment,8.57,Comedy
All Night Long,2002,Sutton Shepstone,7.29,Comedy|Drama
Midnight Clear,2007,Shermy Borland,5.19,Drama
Russian Roulette,2000,Theda Dearnley,5.36,Drama|Thriller
Red State,2012,Arthur Bembrigg,4.21,Horror|Thriller
Unintentional Kidnapping of Mrs. Elfriede Ott. The (Die Unabsichtliche Entführung der Frau Elfriede Ott),2000,Minnnie Billingham,1.88,Comedy
Nightmare Castle (Amanti d'oltretomba) (Lovers from Beyond the Tomb) (Faceless Monster. The),2010,Emmey Bellefonte,7.81,Horror
Righteous Kill,2007,Devland Emanuel,2.18,Crime|Mystery|Thriller
Jack,1988,Christian Boord,0.51,Comedy|Drama
Angela,1984,Ursula Vakhonin,0.9,Drama
Dedication,1995,Matias Wands,1.07,Comedy|Drama|Romance
Rope,2012,Warren Drewe,6.72,Crime|Drama|Thriller
Black Knight,2002,Coraline de Mendoza,9.7,Adventure|Comedy|Fantasy
Blinkity Blank,2000,Gerry Ternent,9.62,Animation
The Skinny,1998,Freddy Holwell,1.7,Comedy|Drama|Romance
Dirty Dozen. The: The Fatal Mission,1994,Myrilla Egger,8.87,Action|Adventure|War
Jack the Giant Killer,2011,Nicolea Vasin,1.89,Adventure|Fantasy
Nanny Diaries. The,1978,Jo Buckenham,3.87,Comedy|Drama|Romance
Death and the Maiden,1991,Damiano Daborn,7.46,Drama|Thriller
The Disappearance of Eleanor Rigby: Her,2004,Therine Heyburn,8.82,Drama
Haunted Castle. The (Hiroku kaibyô-den),2003,Brant Cardenosa,3.61,Horror
Willard,2000,Prudy Blachford,1.52,Horror
Coco Before Chanel (Coco avant Chanel),2008,Jerrie Grahlman,6.38,Drama
Heaven,1994,Lizbeth Brazenor,9.01,Thriller
Day at the Races. A,2011,Murielle Tremblet,7.82,Comedy|Musical
Buster,1995,Barry Rizzello,0.72,Comedy|Crime
Semi-Tough,2009,Alvie Winterborne,9.5,Comedy
Return to Salem's Lot. A,2009,Esther Brasher,5.97,Horror
Until Death,1999,Whitney Apfel,7.54,Action|Drama|Thriller
Richard III,2007,Svend Bridgens,7.47,Drama
Immortel (ad vitam) (Immortal),1998,Hannis Fackney,7.19,Action|Adventure|Animation|Fantasy|Sci-Fi
Moonwalker,1987,Dev Yglesias,2.65,Musical
Chiedimi se sono felice,1999,Skip Spacey,3.77,Comedy|Drama
Man Who Haunted Himself. The,1986,Pamella Fink,6.31,Drama|Fantasy|Horror|Mystery|Thriller
Lotta 2: Lotta flyttar hemifrån,1990,Bryn Fellman,9.9,Children
LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,1998,Allis Alessandone,8.13,Action|Adventure|Animation|Children
Kansas City Confidential,2001,Mariann Darth,3.9,Crime|Drama|Film-Noir|Mystery
Our Town,1994,Emory Crosdill,8.99,Drama|Romance
Last Samurai. The,2006,Jeanette Crownshaw,8.82,Action|Adventure|Drama|War
Shame (Skammen),2002,Binky Nickless,8.83,Drama|War
Dutch,2003,Tabby Sherrard,7.09,Comedy
Wizards,1986,Corbett Lowerson,0.46,Animation|Fantasy|Sci-Fi|War
Ernest & Célestine (Ernest et Célestine),2007,Melisa Gaymar,4.52,Adventure|Animation|Children|Comedy|Drama|Romance
Gantz: Perfect Answer,1995,Enrica Willwood,8.38,Action|Mystery|Sci-Fi
Everybody's All-American,1992,Jocko Deviney,3.43,Romance
Coming Home (Gui lai),1993,Joellen Metschke,4.53,Drama
Shottas,2001,Ax Tomkowicz,5.08,Action|Crime|Drama
Undiscovered,2006,Roldan Rogliero,7.46,Comedy|Drama|Romance
Adventures of Don Juan,1996,Reidar Gerson,4.51,Adventure|Romance
Transylvania 6-5000,1995,Mac Caff,4.99,Comedy|Horror
Intern. The,1997,Alard Wise,1.3,Comedy
Inherit the Wind,2005,Jase Jankiewicz,2.47,Drama
Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira),1960,Thane Breissan,0.73,Action|Drama|Sci-Fi
Amber Lake ,2010,Nikos Witherington,1.81,Drama|Thriller
Here Comes Cookie,2007,Michaelina Trulock,2.92,Comedy
If Winter Comes,2004,Emmeline Jull,9.79,Drama
My Name Is Julia Ross,2008,Tammara Gillibrand,5.28,Drama|Film-Noir|Mystery
Life and Death of Colonel Blimp. The,2005,Russ Trouel,4.5,Drama|Romance|War
Edge of Heaven. The (Auf der anderen Seite),1999,Teddy Frichley,7.13,Drama
Education of Charlie Banks. The,1988,Jilli Carreck,0.77,Drama
Ronde. La,2006,Jaquelin Rummin,4.45,Drama
Fitzgerald Family Christmas. The,1994,Pauline Begley,0.21,Drama
Apollo 13,2004,Cecil McAne,2.31,Adventure|Drama|IMAX
Big Snit. The,2006,Colby Dunn,2.38,Animation|Comedy
Brigham Young,1997,Rasla Richemond,2.12,Romance|Western
Corto Maltese: Under the Sign of Capricorn (Sous le signe du capricorne),2000,Gaylene Gatcliff,4.69,Animation|Drama|Romance|War
Not of This Earth,2002,Beatrisa Northleigh,0.96,Sci-Fi
Jury Duty,2010,Aeriell Strand,9.1,Comedy
Steal This Film II,1999,Marlo Dennistoun,1.05,Documentary
Wild Hogs,2012,Myrtice Langtree,7.41,Adventure|Comedy
Jesus Christ Vampire Hunter,1991,Abdel Harland,2.92,Action|Comedy|Horror|Musical
Experimenter,2002,Lorelle Hincks,4.75,Drama
13/13/13,2002,Budd Birney,9.57,Horror
Prom Queen: The Marc Hall Story,1987,Rutter Caley,5.01,Comedy|Drama
Peacemaker. The,2003,Cazzie Grunson,2.89,Action|Thriller|War
Payback,2002,Shandee Lalevee,0.32,Action|Thriller
Company: Original Cast Album,2011,Ugo Naish,0.85,Documentary|Musical
One Night Stand,1996,Estel Bellhanger,1.21,Drama
Why Worry?,1987,Dwight Cavanagh,0.54,Adventure|Comedy|Romance
Into the Deep,2010,Bernhard Colbourn,5.2,Documentary|IMAX
Oscar and the Lady in Pink,2009,Stan Klewer,1.18,Drama
Harry Brown,2007,Mollie De Benedetti,8.02,Crime|Drama|Thriller
Kalevala - Uusi aika,2010,Alyse McGilmartin,5.53,Drama|Fantasy
Brown of Harvard,1987,Darla Scottesmoor,9.96,Drama|Romance
Stoplight Society. The (La Sociedad del Semáforo),2010,Steffane Holdworth,3.87,Drama
Delivery Man,2005,Milzie Attenborough,3.23,Comedy
Night Terrors,2006,Blair Loade,8.1,Horror
Love Me Tender,2009,Esteban Hulk,7.04,Musical|Western
Stagecoach,2010,Camila Gaukrodge,3.81,Western
Lover's Knot,2010,Karlik Moles,0.33,Comedy
Fellini's Roma (Roma),2002,Yule Coulthart,4.55,Drama
White Noise 2: The Light,2008,Lissi Rudman,8.07,Drama|Horror|Thriller
Under African Skies,2012,Steve Klassmann,6.69,Documentary
Barefoot Gen 2 (Hadashi no Gen II),1992,Fons McGiveen,2.43,Animation|Drama|War
Prince of Egypt. The,2010,Tiffy Brave,7.68,Animation|Musical
On Her Majesty's Secret Service,2002,Kelly Sinkinson,3.85,Action|Adventure|Romance|Thriller
Camp Hell,1994,Glori Rule,4.73,Thriller
Cold Trail (Köld slóð),1996,Elayne Downing,2.76,Drama|Mystery|Thriller
Antitrust,1999,Lavinia Garci,4.64,Crime|Drama|Thriller
Mummy's Curse. The,1997,Lorinda Darlison,5.34,Horror
Atlantis: Milo's Return ,2010,Fawnia Shelsher,4.45,Action|Adventure|Animation|Children|Comedy|Fantasy
Ghostbusters II,2009,Hyacinthia Guinan,4.46,Comedy|Fantasy|Sci-Fi
Kumaré,2003,Ferdinand Rickertsen,1.61,Documentary
Pain & Gain,2011,Cathe Burnham,5.27,Action|Comedy|Crime
Perfect,1997,Jeno Grenkov,5.32,Drama|Romance
Lost Reels of Pancho Villa. The (Los rollos perdidos de Pancho Villa),1993,Susanna Berresford,2.44,Documentary
Passion,2007,Lesley Lagde,9.27,Crime|Drama|Mystery|Thriller
Girl Walks Into a Bar,1996,Krystalle Yorston,2.14,Comedy|Drama|Fantasy
Senotaji,2004,Casandra Goncaves,3.59,Comedy
Dead Pool. The,2012,Iris Alenikov,4.12,Action|Crime|Thriller
The Photographer,2012,Galina Grishakov,5.04,Drama
Voices,2012,Gilberto Shillom,7.81,Drama|Romance
Where's Poppa?,2001,Billy Hortop,6.03,Comedy
One Tough Cop,1986,Uta Buffham,9.1,Action|Crime
Violet & Daisy,2006,Fletcher Fry,4.65,Action|Drama
Happy Gilmore,1984,Neron Benedicte,7.78,Comedy
Three Coins in the Fountain,2007,Eleonore Di Bartolommeo,4.47,Drama|Romance
Partners: The Movie II (Aibô: Gekijô-ban II),2012,Bonnee Chetwynd,3.24,Drama
Jane Eyre,2005,Luther Beavers,8.79,Drama|Romance
Anguish (Angustia),2002,Helenka Dutt,6.3,Horror
In Harm's Way,2007,Vitia Grimsey,6.52,Drama|War
Ridicule,1989,Faith Webling,5.63,Drama
Ugly. The,1988,Tildi Younie,3.61,Horror|Thriller
House of 1000 Corpses,1995,Antonie Bunnell,8.62,Horror
SIS,1992,Alverta Glozman,8.18,Action|Crime|Drama|Thriller
House of the Devil. The,1991,Karney Gateshill,6.44,Horror|Thriller
Hollow Reed,2007,Robby Eilhersen,0.05,Drama
Last Days on Mars. The,2012,Drud Dutnell,7.71,Horror|Sci-Fi
Smilin' Through,2009,Loren Swinburn,0.58,Drama|Romance
Kiss and Make-Up,1984,Sky Shorthouse,0.9,Comedy|Musical|Romance
The Man in Possession,1999,Dilan Leasor,7.08,Comedy
When Nietzsche Wept,1965,Jaquenette Leckenby,7.08,Drama
Stone Reader,1996,Etienne Kilpatrick,3.87,Documentary
Holiday,2007,Germain Garrison,4.43,Comedy|Drama|Romance
Love Comes Softly,2002,Ezri Dawes,9.9,Drama|Romance|Western
Ed,2005,Rachelle Eefting,8.81,Comedy
Elephant Man. The,1999,Rorke Dossettor,6.99,Drama
Toys in the Attic,1991,Carolan Baldock,6.29,Drama
Support Your Local Gunfighter,1990,Lind Pascoe,1.05,Comedy|Romance|Western
Better Luck Tomorrow,2002,Salome Kliner,0.75,Crime|Drama
Towering Inferno. The,2011,Dur Theuss,1.61,Action|Adventure|Drama|Thriller
Hood of Horror,2010,Ave D'Aulby,9.75,Comedy|Drama|Horror
Intermission,1994,Fulton Glanton,6.02,Comedy|Crime|Drama
Delicate Art of Parking. The,1992,Lydie Maseres,9.82,Comedy
Our Daily Bread (Unser täglich Brot),2010,Jedidiah Hassent,1.07,Documentary
Nature Calls,1993,Antonino Barczewski,9.23,Comedy
Casting Couch,1994,Sarge Danniel,9.99,(no genres listed)
Cellar. The (Huset vid vägens ände),1993,Tabbi Faulkes,6.25,Horror|Thriller
Fantasia 2000,2009,Upton Summerill,9.21,Animation|Children|Musical|IMAX
Sorority Wars,2007,Vilhelmina Canfer,2.21,Comedy|Drama
Strange Cargo,2001,Nydia Burmaster,8.23,Drama
Pussy Riot: A Punk Prayer,2006,Fabio Cradoc,6.15,Documentary
Children of a Lesser God,2008,Sauncho Misson,7.04,Drama
Babadook. The,2004,Davin Forsey,2.75,Drama|Horror|Thriller
Million Dollar Duck. The (a.k.a. $1.000.000 Duck),2001,Douglas Royan,3.77,Children|Comedy
Hand. The (Ruka),1993,Naoma Ottosen,2.06,Animation
Green Street Hooligans (a.k.a. Hooligans),2011,Bryon Blaze,2.88,Crime|Drama
Disorder,2011,Jacobo Klaves,7.75,Documentary
Ass Backwards,1967,Kahlil Cordel,9.19,Comedy
Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau),2012,Adelaida Dracksford,1.2,Action|Comedy
Tales from the Crypt Presents: Bordello of Blood,2008,Kati Marielle,9.85,Comedy|Horror
May 18 (Hwaryeohan hyuga),1994,Lurline Bancroft,2.69,Drama
Bloodbrothers,1993,Iona Leet,5.84,Drama
End of America. The,2009,Dian Ellerby,6.45,Documentary
Passion of Ayn Rand. The,2002,Keely Grisley,9.86,Documentary|Drama|Romance
Love. Money. Love,2009,Zuzana Geddes,4.89,Drama|Romance
Wings of Courage,1996,Pegeen Backshaw,3.68,Adventure|Romance|IMAX
Anatomy of a Love Seen,2005,Ahmed Hanton,7.33,Drama|Romance
Now You See Me,1986,Brinn Mitcham,5.79,Crime|Mystery|Thriller
I Was A Communist for the FBI,2011,Jackie Mulroy,1.67,Drama|Film-Noir|Thriller
Loaded,2003,Clifford Dumke,8.07,Action|Crime|Drama|Thriller
Big Knife. The,1999,Dianne Brim,5.52,Film-Noir
Léon: The Professional (a.k.a. The Professional) (Léon),2004,Erik Gostall,7.78,Action|Crime|Drama|Thriller
Nancy Goes to Rio,2006,Bobbi Sertin,0.69,Comedy|Musical
King of Beggars (Mo jong yuen So Hat-Yi),1998,Cariotta Bernlin,3.4,Action|Comedy|Drama
Hostile Intentions,1986,Milty Moulton,6.73,Action|Drama|Thriller
New Life. A (La vie nouvelle),2001,Gwenny McLeese,7.43,Drama
Lightning Jack,2011,Darleen Rundle,4.34,Comedy|Western
West Side Story,1997,Berte McCloud,8.23,Drama|Musical|Romance
Big Trouble in Little China,1997,Bernita Sommerlin,6.1,Action|Adventure|Comedy|Fantasy
How High,2011,Gibb Privost,3.3,Comedy
Antarctica,1988,Shell Bartoshevich,4.76,Adventure|Drama
Miss Sweden (Fröken Sverige),1996,Candy Howen,1.91,Drama
Carandiru,2001,Dana Nicholls,8.1,Crime|Drama
Getting It Right,2000,Dorothee Mugford,7.04,Comedy|Drama
Clean Slate,1998,Robbie Brigginshaw,3.43,Comedy
I Origins,2004,Dora Schuck,8.64,Drama|Sci-Fi
My Foolish Heart,2005,Freddie Stable,9.62,Drama
Grave Secrets (Silent Screams),1997,Lilias Giddings,1.28,Horror
Bogus,1994,Grange Saurat,1.82,Children|Drama|Fantasy
Sleepy Hollow,1991,Kelwin Jerram,4.29,Fantasy|Horror|Mystery|Romance
Surveillance,1991,Kelcie Persse,5.12,Crime|Mystery|Thriller
Journey to the Center of the Earth,2008,Milty Albers,9.6,Action|Children|Fantasy|Sci-Fi
Cousin Bette,2003,Sacha Quinane,7.66,Comedy
Sex & the Other Man,2013,Arlena Torricina,7.03,Comedy|Drama
Intended. The,2009,Normie Stuttard,2.93,Drama|Thriller
For Heaven's Sake,1992,Pammi Milliken,3.27,Action|Comedy|Romance
Six Ways to Sunday,2004,Parnell Kirmond,5.27,Comedy
Eyes of Tammy Faye. The,1988,Kelbee Nichols,7.96,Documentary
Unearthly. The,1997,Kacy Tattershall,2.78,Horror|Sci-Fi
Where the Boys Are,1996,Katinka Duffet,8.68,Comedy
Caveman's Valentine. The,2000,Ellene Marron,4.4,Drama
Misconception,1992,Burt Messenbird,2.93,Documentary
Transmorphers,2005,Asher Roper,5.8,Action|Adventure|Sci-Fi
I Walked with a Zombie,1987,Margaret Tremeer,7.63,Drama|Horror
Tracker. The,2003,Cori Danzey,4.64,Drama
Steal This Movie!,1995,Krysta Bernardy,4.32,Drama
Dorian Gray,2008,Lotti Ralling,1.92,Drama|Horror|Sci-Fi
Without Limits,2000,Tana Willshere,5.38,Drama
Specialist. The,1995,Corie Branford,0.68,Action|Drama|Thriller
